,Country,Year,GDP,Region_x,HUMAN FREEDOM (Score),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Disappearances,Violent Conflicts,Organised Conflicts,Terrorism Fatalities,Terrorism Injuries,"Disapperances, Conflicts, and Terrorism",Female Genital Mutilation,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,"Establishing Educational, Sporting and Cultural Organizations","Operating Educational, Sporting and Cultural Organizations","Establishing and Operating Educational, Sporting and Cultural Organizations","Association, Assembly, & Civil Society",Press Killed,Press Jailed,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),Government Consumption,Transfers and subsidies,Government  enterprises and investment,Top marginal income tax rate,Top marginal income and payroll tax rate,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory costs of the sale of real property ,Reliability of police,Business costs of crime,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,Standard deviation of inflation,Inflation: Most recent year,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector),Mean tariff rate,Standard deviation of tariff rates,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates,Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Conscription,Labor market regulations,Administrative requirements,Bureaucracy burden,Startinga  business,Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),Happiness Rank,Happiness Score,Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,January_cpi food,February_cpi food,March_cpi food,April_cpi food,May_cpi food,June_cpi food,July_cpi food,August_cpi food,September_cpi food,October_cpi food,November_cpi food,December_cpi food,January_cpi general,February_cpi general,March_cpi general,April_cpi general,May_cpi general,June_cpi general,July_cpi general,August_cpi general,September_cpi general,October_cpi general,November_cpi general,December_cpi general,January_Food price inflation,February_Food price inflation,March_Food price inflation,April_Food price inflation,May_Food price inflation,June_Food price inflation,July_Food price inflation,August_Food price inflation,September_Food price inflation,October_Food price inflation,November_Food price inflation,December_Food price inflation
192,57,2011,26141.31959,2,7.67,7.16666666666667,6.14117923851617,5.02898523621131,6.1,9.35567489771558,10.0,10.0,7.5,10.0,9.909949653751921,9.48198993075038,10.0,10.0,10.0,10.0,10.0,9.61255494282199,10.0,10.0,10.0,10.0,7.5,10.0,8.75,8.85111111111111,9.26111111111111,8.95407407407407,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,6.25,10.0,10.0,10.0,9.035714285714288,7.0,10.0,10.0,10.0,5.0,7.5,8.47711757168433,4.91176470588235,3.69754768392371,8.0,5.0,5.0,5.0,8.30643259439966,5.98314899684114,3.4261706233333302,2.5950198625,5.28746622,8.33333333333333,7.5,4.12503796646538,5.78102112517986,4.8684034116666695,6.116565275,1.0,5.337001979719839,9.47704669714652,9.586093811575429,9.334,10.0,9.59928512718049,9.65768705,8.94,6.2264,8.27469568333333,6.279089775,7.634922547782849,6.95700616139142,10.0,4.63296971,3.84615384615385,6.416287196280191,4.96513691747801,7.549209690550691,10.0,0.0,10.0,6.66666666666667,5.56666666666667,3.889821265,3.79008558666667,4.0,3.0,4.29282097100026,2.034924145,6.51515151515152,9.352481241783499,3.72589459190476,9.41829897073143,7.73571605350233,6.46374441967892,5.80774401911528,6.86,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,96.84641,97.66273,97.91231,98.92542,99.27198,98.51132,98.02257,97.80172,98.14418,98.64075,99.40247,99.95463,100.72200000000001,99.41167,102.6516,103.2919,103.4764,103.25399999999999,101.8234,100.3965,103.7233,103.8321,103.9914,103.8931,0.024029,0.024191,0.025479,0.027284,0.034789999999999995,0.041108,0.037428,0.025730000000000003,0.022066,0.031443,0.037616,0.042605
193,58,2011,6844.540528,3,7.08,5.86666666666667,4.08309380204567,3.7400057772961497,4.6,0.0,10.0,10.0,2.5,10.0,10.0,8.5,10.0,10.0,10.0,10.0,10.0,6.16666666666667,10.0,10.0,10.0,10.0,7.5,7.5,7.5,9.44444444444444,9.35,8.764814814814809,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.77018436360961,10.0,4.66666666666667,3.5,7.5,7.5,7.5,6.9195501471823295,0.0,10.0,10.0,10.0,7.5,8.75,6.88510316286638,8.58823529411765,9.89645776566757,8.0,7.0,4.0,5.5,9.36657830219261,8.27025427239557,3.09683485333333,3.5722711333333304,4.54191451333333,6.66666666666667,2.5,3.3898268132869904,9.30234854783956,2.69395388666667,1.43471864666667,0.962962962962963,4.05663036674837,9.309851969963939,9.119946364620429,8.756,10.0,9.29644958364609,9.22666666666667,8.9,7.558,8.56155555555556,5.57466754,7.67772056348558,6.6261940517427895,10.0,5.89725440416667,8.46153846153846,7.96504617469265,7.441279680132589,8.15725732185773,10.0,7.6746924879663005,9.0,8.89156416265543,5.56666666666667,5.280329865,7.25764774166667,6.0,3.0,4.72912896007766,4.319755486666669,6.51515151515152,8.145553306855941,4.50406448095238,7.436771506304249,6.278503612687,6.19996665143629,6.60688659138979,7.28,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,70.521901,70.740555,71.019097,71.46714399999998,71.943546,73.338724,75.312391,76.31283499999998,75.979354,75.80240400000002,75.918102,76.278807,84.363978,84.99934,85.782664,86.326546,86.753284,87.213491,88.041864,88.569011,88.510439,88.47697,88.66942,88.86187,0.079992,0.076353,0.067544,0.058516,0.050188,0.058186,0.079992,0.091827,0.085087,0.080914,0.080971,0.084226
194,61,2011,6106.967371,3,7.11,5.1026376711942,4.823171832742269,3.7,4.78,3.05833667067147,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,7.51944555689049,10.0,10.0,10.0,10.0,7.5,7.5,8.75,9.55555555555556,9.81666666666667,9.68611111111111,10.0,10.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.75,10.0,10.0,7.33333333333333,6.25,10.0,10.0,10.0,8.39583333333333,0.0,10.0,10.0,10.0,10.0,10.0,7.83510444477818,7.076470588235299,8.584782918063741,2.0,7.0,4.0,5.5,6.45106454277835,5.256883782753411,3.64860184166667,3.8952486775,4.367090965,6.66666666666667,2.5,4.5547883085876295,7.0704854965374695,3.0675206183333303,4.09814763666667,0.923076923076923,4.259460492623759,8.42856008603637,8.77926267758634,9.004,5.0,7.802955690905679,8.89,7.8,5.292000000000001,6.546,5.29300607666667,7.1978145332134105,6.24541030494004,10.0,5.46465303416667,6.66666666666667,3.6506461634007996,5.2606552880780395,7.0130163982545195,10.0,6.4164164164164195,9.0,8.47213880547214,10.0,6.5758486033333305,7.185712175,10.0,10.0,8.24076530723315,4.56763306,5.4545454545454595,9.21365728844643,3.19781678309524,7.70565057134711,7.051947138965911,6.198541716066691,7.63714860959066,6.39,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,91.9941945,91.9868975,92.4404105,92.91861,92.896166,93.115348,93.625122,93.99994849999999,94.24573050000001,94.463977,94.9496305,95.1984395,93.631011,93.908688,95.494136,96.156979,95.952732,96.542144,96.28758,96.372576,97.102086,97.019982,96.842924,96.619539,0.049806,0.0510275,0.0516135,0.049802,0.049152,0.0496915,0.049982,0.050123,0.051630999999999996,0.05294750000000001,0.0540795,0.053097
195,63,2011,3984.497267,3,6.72,5.1026376711942,4.823171832742269,3.7,4.24,0.0,5.0,10.0,5.0,9.92017497645162,10.0,7.98403499529032,10.0,5.0,10.0,7.5,8.75,5.57801166509677,5.0,10.0,5.0,6.66666666666667,5.0,7.5,6.25,9.18666666666667,8.28888888888889,7.90851851851852,7.5,7.5,5.0,7.5,6.25,5.0,7.5,6.25,5.0,7.5,6.25,6.75,0.0,10.0,4.33333333333333,2.5,7.5,7.5,7.5,5.61904761904762,0.0,10.0,10.0,10.0,10.0,10.0,6.14892619669747,6.617647058823531,10.0,10.0,9.0,8.0,8.5,9.09691406855451,8.84291222547561,4.60561639833333,3.9738506425,4.343222385,5.0,3.3333333333333304,2.86120391802649,7.6916634851482,3.28682958666667,1.6280033616666698,0.8965517241379308,3.8693577990174504,9.45503898296842,9.077233916510801,8.648,10.0,9.29506822486981,9.54666666666667,8.88,7.0432,8.489955555555559,5.03203723833333,8.15937961523052,6.59570842678193,10.0,6.07216278416667,2.3076923076923097,7.6331692507471205,5.3376747808687,7.60583469080154,10.0,8.62816840260611,9.0,9.20938946753537,0.0,3.71494614166667,5.71621154666667,8.0,10.0,4.99140192240784,3.48869248833333,5.0,9.01814115206818,4.10555780666667,8.89007089999575,7.489110871210509,6.33192886971241,6.84424008655187,7.29,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,82.014811,81.937219,82.67434399999998,83.139896,83.411468,84.032205,85.312474,85.390066,84.691737,84.38136899999998,84.614145,84.730533,79.933286,80.495207,81.057128,81.97025,82.461931,82.813131,83.37505300000002,83.691133,83.51553299999998,83.585773,83.901854,84.042334,0.077472,0.069909,0.070854,0.070965,0.075538,0.070158,0.077941,0.077865,0.063322,0.037691,0.02059,0.030675
196,37,2011,20743.506380000003,2,7.74,6.3,5.1203930555860495,5.2729957159174,5.6,9.54559902220328,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.84853300740109,10.0,10.0,10.0,10.0,7.5,7.5,7.5,9.548888888888891,5.92222222222222,7.65703703703704,10.0,10.0,10.0,10.0,10.0,7.5,7.5,7.5,10.0,10.0,10.0,9.5,10.0,10.0,7.0,6.0,10.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,8.47783695555398,4.35294117647059,4.7724795640327,8.0,4.0,0.0,2.0,7.39482349390596,5.30404884688185,3.050554375,2.6068589958333304,4.5944948166666695,8.33333333333333,7.5,5.3152944252140495,6.390923114334099,6.138879565,6.95681580333333,0.962962962962963,5.549422190785769,9.30812193813591,9.18791810393677,9.548,10.0,9.51101001051817,9.58,9.02,7.5108,8.7036,5.310043565,7.488635535768781,6.399339550384389,10.0,4.18111317166667,4.615384615384619,6.637538478910541,5.14467875532061,7.56190457642625,10.0,7.6849167864114705,10.0,9.228305595470491,2.2333333333333303,3.56295011333333,6.85460125666667,8.0,10.0,6.3594393308952,2.21768279166667,6.21212121212121,9.59123673517465,4.06586196547619,4.71088968769154,7.80297201230919,5.76679406740657,7.118179664590759,7.01,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,94.0,95.1,95.6,94.8,95.6,94.4,93.8,93.9,94.2,94.7,95.0,95.2,94.10141,94.601418,95.301428,95.501431,95.801436,95.40143,94.901422,94.801421,95.201427,95.801436,96.001439,95.601433,0.023965,0.035948,0.04253,0.03268,0.04253,0.033954000000000005,0.028509,0.029605000000000006,0.029508,0.040659,0.046256,0.038168
197,62,2011,1569.198158,3,6.75,5.1026376711942,4.823171832742269,3.7,3.55,6.396273494453549,5.0,10.0,5.0,10.0,10.0,8.0,10.0,5.0,5.0,5.0,7.5,7.29875783148452,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.888888888888891,9.027777777777779,9.638888888888891,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.5,10.0,6.25,9.25,10.0,10.0,5.33333333333333,5.5,10.0,10.0,10.0,8.69047619047619,0.0,0.0,10.0,5.0,10.0,7.5,7.2201259658076395,9.87058823529412,9.91689373297003,2.0,8.0,5.0,8.0,7.817706257946281,7.521037645242091,1.3639090133333303,1.84647158,1.7588491483333302,0.0,2.5,3.8819002785096903,2.83050583392593,2.70796796833333,2.49389084333333,0.8918918918918921,2.03730424414989,7.097502369295469,6.6249759327644595,8.318,10.0,8.010119575514981,8.89,9.06,7.744,8.402000000000001,4.2326963366666694,5.46201637542323,4.84735635604495,10.0,3.591701895,9.23076923076923,0.0,4.27415704192308,6.88087834949201,8.0,8.958958958958961,9.0,8.65298631965299,6.66666666666667,5.28115270833333,7.71408370333333,10.0,10.0,8.27698384638889,3.15083331,2.2727272727272703,3.5872383210778302,2.7332583521428595,3.7476219155816697,7.93748392992292,3.9048605169087596,6.94494356098355,6.28,42.5,6.148999999999999,1.096263899497985,0.64819,0.473907515406609,0.0918829567193985,0.2134566145181655,2.69522194366455,78.144224,79.313348,80.676047,81.252309,81.628528,82.059466,83.18767,82.913298,82.898157,83.527085,83.62410200000002,83.805295,79.07757,79.82787900000002,80.569983,81.389619,82.09662900000002,82.558741,83.402309,83.429091,83.529062,84.09163000000002,84.195092,84.335535,0.057553,0.038354,0.063621,0.063359,0.060804,0.06827799999999999,0.082414,0.082255,0.083562,0.094842,0.097038,0.089296
198,65,2011,22894.34764,2,8.07,7.43333333333333,5.50820675664579,6.38948587204571,6.4,9.41403511182433,10.0,10.0,7.5,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.75,9.554678370608109,10.0,10.0,10.0,10.0,10.0,7.5,8.75,9.59333333333333,8.61111111111111,8.984814814814811,10.0,10.0,10.0,7.5,8.75,10.0,7.5,8.75,10.0,7.5,8.75,9.25,10.0,10.0,6.0,6.75,10.0,10.0,10.0,8.964285714285712,7.0,10.0,10.0,10.0,10.0,10.0,8.70857964556208,3.43846023877639,4.6247956403269805,8.0,10.0,3.0,6.5,7.03775188863684,5.920201553548041,4.494860815,2.95689041416667,4.698408795,10.0,6.66666666666667,6.57632844395721,8.03515677620348,5.397630885,6.74930306833333,0.962962962962963,6.06067496051306,9.66165746010492,9.58746890209516,9.208,10.0,9.61428159055002,9.65768705,8.94,6.2264,8.27469568333333,6.29792886666667,7.55283255932289,6.92538071299478,10.0,6.82229418166667,3.84615384615385,6.416287196280191,5.694911741366901,7.7237470344237495,10.0,10.0,10.0,10.0,7.23333333333333,5.3216540166666695,6.732695115,4.0,10.0,6.84047643647235,2.24044241833333,7.42424242424242,9.71560971097038,5.16321404833333,9.245668720127721,6.89501656841656,6.780698981737291,7.873725139403209,7.44,73.0,5.488,1.05613,0.701288521289825,0.29091,0.0398642159998417,0.15513750910759,1.93129,89.90406999999998,91.1375,93.19324,94.42668,94.7693,93.67291,92.30242,91.06898,90.45226,90.86341,92.09685,92.16537,91.56181,91.9319,92.96817,93.56033,93.78239,93.56033,93.26425,93.19023,93.11621,93.78239,94.37453,94.5966,0.071895,0.083062,0.09589,0.105052,0.095012,0.072157,0.05813,0.068328,0.066236,0.053216999999999993,0.053292,0.047508
199,68,2011,8859.139998,7,6.93,4.4666666666666694,4.94877167839484,4.465449875817151,4.6,9.76117946186838,10.0,10.0,7.5,9.972867468969369,9.94302168483567,9.48317783076101,10.0,5.0,5.0,5.0,7.5,8.914785764209801,5.0,10.0,5.0,6.66666666666667,7.5,10.0,8.75,6.17333333333333,6.24722222222222,7.0568518518518495,10.0,10.0,10.0,7.5,8.75,7.5,7.5,7.5,10.0,7.5,8.75,9.0,10.0,10.0,4.66666666666667,5.5,10.0,7.5,7.5,7.88095238095238,7.0,5.0,5.0,5.0,5.0,5.0,6.93914353099954,7.617647058823531,9.0291553133515,10.0,8.0,7.0,7.5,6.33646861455634,8.09665419734628,4.28159015,4.62066327833333,5.09339695833333,4.16666666666667,5.0,1.71149528132761,6.03413541249281,4.84884386833333,5.517040995,0.8965517241379308,4.3487754666222,9.14484070765433,8.26552965361086,8.927999999999999,10.0,9.0845925903163,9.053333333333331,8.6,5.744,7.79911111111111,5.48314072,7.30305655099749,6.39309863549875,10.0,5.99313731166667,1.53846153846154,1.2168820544669299,2.91616030153171,6.77709251203539,5.0,9.46315748153368,10.0,8.1543858271779,2.2333333333333303,5.28590416833333,5.6601436883333305,10.0,5.0,4.69656353166667,4.53723780666667,5.4545454545454595,8.11907469808723,3.80581283190476,8.17046236674239,7.096784444837151,6.19731960046394,6.349422986436171,6.93,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,74.82611,74.577745,73.127318,71.7365,71.532841,72.441841,73.77306,74.562843,74.493303,74.235007,74.67211999999998,75.87916,78.90984,79.01607,78.75988000000002,78.5162,78.60991999999997,79.04105,79.57217,80.31571,80.5344,80.44068,80.71561,81.17173000000003,0.16180799999999998,0.148035,0.136044,0.110752,0.102174,0.081578,0.052065,0.05838,0.052716999999999986,0.058053,0.048619,0.036434
200,67,2011,4624.561404,7,6.92,4.13333333333333,4.4613487474779,4.39657076566803,4.3,8.47214163502969,0.0,9.91100321236791,5.0,9.87144908453143,9.88406364421982,6.933303188223831,10.0,5.0,5.0,5.0,7.5,7.6351482744178405,5.0,10.0,10.0,8.33333333333333,10.0,10.0,10.0,9.26,6.388888888888889,8.54962962962963,10.0,10.0,10.0,10.0,10.0,7.5,10.0,8.75,10.0,10.0,10.0,9.75,9.946548475896641,9.98396454276899,7.0,5.25,7.5,5.0,10.0,7.81150185980938,7.0,10.0,10.0,10.0,5.0,7.5,7.178233550881691,7.0,9.128004044473938,10.0,7.0,7.0,7.0,6.73324267235186,7.97224934336516,5.868288235,4.82398896333333,5.63590491,6.66666666666667,6.66666666666667,2.5938544077797996,6.7688415181461,5.4500133966666695,6.659298595,0.962962962962963,5.57628958444596,9.29520978776861,9.14918182976215,8.228,0.0,6.66809790438269,7.92,7.48,4.004,6.468,5.38759694666667,7.57423156717426,6.48091425692046,10.0,5.96610812666667,0.0,0.331876923945526,2.0993283502040603,6.2620606517811295,2.0,9.11758878461867,10.0,7.039196261539559,10.0,4.9302898916666695,6.90377724333333,10.0,10.0,8.02230134131889,3.4025748283333304,4.5454545454545405,8.15311362599384,3.8817319971428597,4.95708904419496,7.27613366832211,5.36934961824028,6.81028240703291,6.66,95.0,5.067,0.87951,0.5411655167770385,0.49853384031295805,0.1018709465134144,0.390009567141533,1.9165205368042,73.640065,70.729079,69.942327,70.099677,70.571729,71.358482,72.538611,73.32536400000002,74.42681800000003,75.370921,75.05622,73.56139,71.91584,70.76825,70.76825,71.15078000000003,71.53331,72.29838000000002,73.8285,74.21103000000002,75.35862,75.74116,76.12369,75.35862,0.08834,0.047398,0.038453,0.043823,0.053912,0.068451,0.08834,0.093422,0.08916,0.074496,0.041556,0.0008699999999999999
201,71,2011,44855.3247,9,8.51,8.579421681657646,7.525775809877835,7.552125695527869,7.9,9.63968438926182,10.0,10.0,7.5,9.92722113102438,10.0,9.48544422620488,10.0,10.0,10.0,10.0,10.0,9.70837620515557,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.06666666666667,4.719444444444441,7.26203703703704,10.0,10.0,10.0,10.0,10.0,10.0,7.5,8.75,10.0,10.0,10.0,9.75,10.0,10.0,8.66666666666667,8.5,10.0,10.0,10.0,9.59523809523809,7.0,10.0,10.0,10.0,10.0,10.0,9.0628215645164,3.5294117647058796,5.30517711171662,8.0,5.0,3.0,4.0,8.26109886352535,5.81913754798957,8.88332012666667,5.9116922225,7.974119441666669,10.0,10.0,3.93148073902923,8.46005088206557,8.36207318333333,7.73050468666667,1.0,7.91702680910312,9.762434007707538,9.113235153845949,9.484,10.0,9.58991729038837,9.65768705,8.94,6.2264,8.27469568333333,7.254192828333331,8.8283706732195,8.04128175077642,10.0,8.67968419416667,8.46153846153846,8.73942566389888,8.62688277320134,8.73571505182777,8.0,2.98324125769817,10.0,6.99441375256606,8.9,4.86474393333333,5.79640872,10.0,10.0,8.11514195267509,4.58700861166667,9.24242424242424,9.6766833413731,8.027430235,7.24190855872401,9.10325388257518,7.97978481196053,7.69644683906723,7.95,16.5,6.948500106811526,1.2982049999999998,0.8447776734828946,0.5762601710128785,0.2753609690618515,0.32256116087436704,2.276871442794795,102.2082,102.9847,103.0818,102.5965,102.5965,102.4023,103.0818,103.1788,102.8876,103.0818,103.0818,103.0818,95.88836,96.78545,97.68253,98.08124,98.08124,98.08124,97.98156,98.18092,98.47994,98.77897,98.77897,98.47994,0.002857,0.012404,0.015296,0.013423,0.009552,0.006679000000000001,0.010466,0.014312,0.013383,0.013359,0.015296,0.011429
202,70,2011,13693.976369999998,4,6.19,3.3009159428105397,5.21123329903562,4.266270003526705,4.8,9.260431751169131,10.0,10.0,5.0,9.8355632428874,9.80147651839444,8.0,10.0,0.0,0.0,0.0,5.0,7.59380456887375,5.0,5.0,5.0,5.0,2.5,5.0,3.75,8.07111111111111,4.81111111111111,5.9548148148148154,5.0,5.0,2.5,3.3333333333333304,2.9166666666666696,5.0,5.0,3.75,7.5,5.0,5.0,4.5,10.0,9.76716451821024,2.3333333333333304,3.25,7.5,7.5,5.0,6.36904761904762,7.0,0.0,0.0,0.0,0.0,1.25,5.4794109666556,4.661764705882355,7.989100817438691,4.0,10.0,8.0,9.0,4.4183629221344605,5.896500635928085,5.5900881164021206,4.509164557385231,6.03773435,6.66666666666667,6.667000000000001,4.785814417570821,8.211525208284915,6.094038486643065,6.57966240166667,0.615384615384615,4.9849029540513605,9.50713547810744,6.228907717344769,5.8261324954176406,10.0,8.31677335240934,9.243333333333336,8.5,5.448,7.2872,5.6928641446979,7.25681297287662,6.4173848682372805,10.0,5.58358907666667,3.07692307692308,4.0931487286615,4.866612368026731,7.05957635113296,5.0,8.28828828828829,10.0,7.507153792735161,8.33333333333333,4.81734594769352,7.0868372916666695,8.0,10.0,6.27728822123262,4.10500673453013,4.2222222222222205,9.381552031381778,5.0600013454761905,8.622462243734205,7.97111190932635,6.806444781090981,6.72205704791796,6.6,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,99.880927,100.293538,100.822106,101.381443,101.953391,102.531731,103.113755,103.718088,104.361867,105.037379,105.720574,106.279233,88.200508,88.470854,87.862575,88.538441,88.60602800000002,87.930162,88.268095,89.619827,90.430866,90.701212,90.836385,91.647424,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494,-0.00494
203,66,2011,40767.236410000005,9,8.12,8.579421681657646,7.525775809877835,7.552125695527869,7.82,9.62896313748771,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.87632104582924,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.81555555555556,8.70555555555556,9.1737037037037,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.75,10.0,10.0,10.0,9.678571428571429,7.0,10.0,10.0,10.0,10.0,10.0,9.30930777468482,2.14705882352941,7.26376021798365,8.0,4.0,3.0,3.5,6.8853310415211,5.55923001660683,7.90657037333333,6.00770365666667,6.86363179333333,10.0,10.0,6.8237035729352105,9.13549608054751,8.62451406666667,8.82639307166667,1.0,8.24311251279438,9.2159541384716,8.65063356995117,9.2,0.0,6.766646927105691,9.72666666666667,8.88,0.838400000000001,6.48168888888889,4.88316494333333,7.6973665498642,6.290265746598769,10.0,3.28723967416667,0.7692307692307689,6.416287196280191,3.49091921322587,6.5657184621783795,5.0,5.02579141059284,10.0,6.67526380353095,5.56666666666667,7.07820644333333,5.11272806333333,8.0,10.0,7.62626686222222,5.3418380116666695,7.72727272727273,9.77070121227618,8.34700735619048,9.61424959316439,8.43069429450657,8.205293865846171,7.50227484386645,6.93,16.5,6.948500106811526,1.2982049999999998,0.8447776734828946,0.5762601710128785,0.2753609690618515,0.32256116087436704,2.276871442794795,84.83202,85.53072,85.32391,84.8436,85.55344000000002,86.54966,87.14005999999998,87.85608,88.3803,88.25735999999998,87.79134,89.27586,84.90536,85.89934000000002,86.72807,87.41074,88.20979,88.67004,88.75117,88.99951,89.54885,89.84492,89.86066,90.17889,0.01487,0.018362,0.019045,0.002047,0.017771000000000002,0.045437,0.052357000000000015,0.055212,0.062195000000000014,0.053546,0.05179,0.067433
204,72,2011,30539.963369999998,4,7.66,3.3009159428105397,5.21123329903562,4.266270003526705,6.88,9.201984363649911,10.0,7.59629829938105,5.0,9.09861186226789,8.01694609698936,7.94237125172766,9.5,10.0,10.0,10.0,9.75,8.964785205125859,0.0,0.0,10.0,3.3333333333333304,7.5,7.5,7.5,9.111111111111109,9.35,8.6537037037037,10.0,10.0,10.0,10.0,10.0,7.5,10.0,8.75,10.0,10.0,10.0,9.75,10.0,4.849210641530809,7.66666666666667,6.25,10.0,10.0,10.0,8.3951253297425,7.0,10.0,10.0,10.0,10.0,10.0,7.974412537959419,3.5294117647058796,7.443471783409421,10.0,6.0,3.0,4.5,6.28484990032357,6.351546689687769,8.09304137666667,5.04876218166667,7.13834597833333,4.16666666666667,8.33333333333333,3.46274031608154,6.069569730914299,6.27288084666667,7.52843969333333,0.962962962962963,6.1194040052553795,7.80815903955981,9.20070622762687,9.308,10.0,9.07921631679667,9.7,8.72,3.786,7.402,6.083207055,8.701729647584049,7.39246835129202,10.0,7.1937894825,6.153846153846151,7.6331692507471205,6.993601629031089,7.94701749508078,10.0,8.06920037929553,10.0,9.35640012643184,8.9,5.0784517783333305,6.62109721833333,8.0,0.0,5.18613380713006,3.54798940666667,8.18181818181818,9.28563496735042,6.94362193571429,7.3050632098172,7.36580828006459,7.104989330238559,7.21584108793349,7.34,71.5,5.4445,0.945145,0.6408265942668915,0.349695,0.13466499999999998,0.17241947352886194,1.98356,95.67312,96.76937,96.37074,96.76937,96.76937,96.96869,96.27107,96.37074,93.87925,94.07857,94.9755,94.77618,95.57789,95.87939,96.0804,96.58292,97.08543,97.48743,97.18593,97.68844,97.48743,97.58794,97.48743,97.48743,0.057269000000000014,0.064693,0.06380599999999999,0.060044000000000014,0.057734,0.06106900000000001,0.053435,0.04315,-0.012579,-0.0258,-0.006257,-0.00627
